Client_ID,Total_Points,Fuel_Type,Lubricant_Amount_MAD,Shop_Amount_MAD,Restaurant_Amount_MAD,Butagaz_Units,Points_Redeemed,Estimated_Earned_Points,Loyalty_Ratio,Churned
C338,10407,V-Power Sans Plomb,273,933,440,4,6548,11693.5,0.6291918900739887,0
C339,5277,V-Power,38,921,133,3,3203,6577.0,0.6069736592761038,0
C340,15838,V-Power Sans Plomb,82,735,33,1,8328,19725.0,0.5258239676726859,0
C341,2991,V-Power Sans Plomb,322,575,350,3,1393,5542.0,0.4657305249080575,0
C342,15828,V-Power,296,972,232,1,7021,23617.5,0.44358099570381604,0
C343,15099,V-Power Sans Plomb,301,447,307,1,7423,20345.0,0.49162196171931916,0
C344,3551,V-Power Sans Plomb,432,244,483,3,1954,5451.5,0.5502675302731624,0
C345,16479,FuelSave,154,626,133,1,10617,30323.0,0.6442745312215548,0
C346,16888,V-Power,121,638,319,2,14713,6715.5,0.8712103268593084,1
C347,1376,V-Power,22,841,127,3,429,3657.5,0.3117732558139535,1
C348,4642,FuelSave,34,640,314,1,1609,16253.0,0.34661783713916416,1
C349,15702,FuelSave,229,510,39,0,13600,11288.0,0.8661317029677748,1
C350,7466,FuelSave,490,809,15,3,5287,12509.0,0.7081435842485936,0
C351,7579,FuelSave,140,138,65,4,2417,26553.0,0.31890750758675285,1
C352,8487,V-Power,381,324,9,4,6599,5834.0,0.7775421232473194,0
C353,7299,FuelSave,281,508,337,0,5566,9791.0,0.7625702150979586,0
C354,4965,FuelSave,205,896,157,4,2828,12343.0,0.5695871097683787,0
C355,17519,V-Power Sans Plomb,162,192,160,0,14719,7514.0,0.8401735258861808,0
C356,13917,V-Power,424,594,67,0,7759,16480.0,0.5575195803693325,0
C357,18577,FuelSave,133,433,38,1,7263,57274.0,0.3909673251870593,1
C358,8811,V-Power Sans Plomb,490,324,3,2,3998,13049.5,0.45375099307683575,0
C359,17714,V-Power,71,509,319,0,7961,25281.5,0.44941853900869366,0
C360,14598,FuelSave,51,715,474,0,11915,14655.0,0.8162076996848884,0
C361,5677,FuelSave,487,347,99,3,1756,20838.0,0.3093183019200282,1
C362,14762,V-Power Sans Plomb,52,955,24,1,11755,8648.5,0.7963013141850698,0
C363,8808,V-Power Diesel,494,932,14,0,6985,5997.5,0.7930290644868302,0
C364,6449,V-Power,462,150,457,2,5786,2926.5,0.8971933633121414,1
C365,19722,V-Power Sans Plomb,391,516,133,2,18628,3975.0,0.9445289524389007,1
C366,1650,FuelSave,492,342,68,3,1052,4192.0,0.6375757575757576,0
C367,2431,V-Power Diesel,174,215,75,1,1719,2344.0,0.7071164129987659,0
C368,9704,V-Power Diesel,79,507,170,3,5694,11081.0,0.5867683429513603,0
C369,18548,V-Power Sans Plomb,92,336,474,4,7737,28329.5,0.4171339227949105,0
C370,1581,V-Power Sans Plomb,63,643,434,1,911,2915.0,0.5762175838077166,0
C371,17396,V-Power Sans Plomb,33,912,398,3,7145,27270.5,0.4107266038169694,0
C372,13907,V-Power,284,122,461,1,10135,10397.0,0.7287696843316316,0
C373,8305,V-Power Diesel,418,669,182,0,7444,3421.5,0.8963275135460566,1
C374,5737,V-Power,303,235,386,4,2826,8601.5,0.49259194701063275,0
C375,17443,V-Power Diesel,201,53,137,1,9838,19503.5,0.5640084847789945,0
C376,13275,V-Power,115,371,23,1,6535,17459.0,0.49227871939736345,0
C377,16744,V-Power Sans Plomb,192,88,374,4,7269,24741.5,0.43412565695174393,0
C378,13684,FuelSave,452,848,297,0,6200,39017.0,0.45308389359836304,0
C379,3843,V-Power Sans Plomb,450,845,83,2,3156,3295.5,0.8212334113973458,0
C380,14000,V-Power,358,534,248,4,13291,3312.5,0.9493571428571429,1
C381,10162,V-Power Sans Plomb,497,279,65,4,5045,14033.5,0.4964573902775044,0
C382,17464,V-Power Diesel,397,272,205,3,8390,23859.0,0.4804168575355016,0
C383,15625,V-Power,173,442,137,0,12507,8547.0,0.800448,0
C384,8630,V-Power Sans Plomb,26,563,497,0,6048,7541.0,0.700811123986095,0
C385,2179,V-Power Sans Plomb,429,557,424,0,1924,2047.5,0.882973841211565,1
C386,4006,FuelSave,412,208,148,3,3505,3573.0,0.8749375936095857,1
C387,13784,FuelSave,256,117,180,4,9946,20143.0,0.721561230412072,0
C388,7753,V-Power Sans Plomb,337,845,196,0,2350,14885.5,0.30310847413904296,1
C389,19628,V-Power Diesel,130,698,56,0,11285,21741.5,0.5749439576115754,0
C390,9935,V-Power Diesel,25,590,403,0,8013,5823.0,0.8065425264217413,0
C391,11810,V-Power Diesel,404,18,367,2,4971,18086.5,0.42091447925486875,0
C392,13796,V-Power Sans Plomb,117,638,277,0,7928,15702.0,0.5746593215424761,0
C393,19025,FuelSave,279,324,49,1,13490,28427.0,0.7090670170827859,0
C394,13745,V-Power Sans Plomb,300,272,199,2,5361,21931.0,0.3900327391778829,1
C395,11651,FuelSave,115,352,135,2,7556,21277.0,0.6485280233456355,0
C396,10957,V-Power Diesel,238,102,207,0,4153,17557.0,0.3790271059596605,1
C397,2979,FuelSave,211,133,395,3,2628,2794.0,0.8821752265861027,1
C398,4952,V-Power Sans Plomb,412,792,218,4,3242,6097.0,0.6546849757673667,0
C399,6381,V-Power Sans Plomb,17,174,284,3,2453,10595.0,0.38442250430966934,1
C400,14569,V-Power Sans Plomb,130,756,478,3,11491,9359.0,0.7887294941313748,0
C401,3349,FuelSave,434,912,125,4,2354,6846.0,0.7028963869811884,0
C402,7890,V-Power Diesel,383,503,165,2,5502,7221.0,0.6973384030418252,0
C403,12422,V-Power Sans Plomb,110,800,104,2,10925,4956.5,0.8794880051521494,1
C404,2989,V-Power Sans Plomb,127,138,73,3,1981,3158.0,0.6627634660421545,0
C405,10323,FuelSave,113,672,478,4,9650,5028.0,0.9348057735154509,1
C406,9707,V-Power Diesel,224,27,153,2,4607,13354.0,0.4746059544658494,0
C407,10040,FuelSave,145,105,393,0,6369,18998.0,0.6343625498007968,0
C408,16864,V-Power,420,552,366,1,13037,11005.5,0.7730668880455408,0
C409,5111,V-Power,375,826,184,1,3047,6645.0,0.5961651340246528,0
C410,19723,V-Power Sans Plomb,190,246,306,4,17981,5497.0,0.9116767226081225,1
C411,6378,FuelSave,468,132,280,2,3368,16130.0,0.5280652242082158,0
C412,16847,FuelSave,107,596,48,3,11038,30096.0,0.6551908351635306,0
C413,1351,V-Power Sans Plomb,18,285,248,0,513,2646.0,0.37971872686898595,1
C414,18571,V-Power,150,685,73,3,11601,18633.0,0.6246836465456895,0
C415,7333,V-Power Diesel,339,89,483,3,3004,12033.5,0.409654984317469,0
C416,12438,V-Power Diesel,182,55,398,1,9642,7725.0,0.7752050168837433,0
C417,2927,V-Power,279,770,41,4,2362,2902.5,0.8069695934403827,0
C418,4500,V-Power Sans Plomb,466,112,482,1,2389,6437.5,0.5308888888888889,0
C419,5552,V-Power Sans Plomb,153,468,245,4,2558,8751.0,0.4607348703170029,0
C420,3238,V-Power Diesel,224,500,276,1,1200,6195.0,0.3705991352686844,1
C421,5887,V-Power Diesel,479,11,26,3,3309,7261.0,0.5620859520978427,0
C422,8502,V-Power,53,134,79,4,4121,11618.5,0.4847094801223242,0
C423,6036,V-Power,98,793,62,3,3012,8813.0,0.4990059642147117,0
C424,13979,FuelSave,88,683,178,4,13157,5459.0,0.9411975105515415,1
C425,4413,V-Power,160,567,159,1,2617,5476.0,0.5930206208928167,0
C426,17950,V-Power,471,950,11,1,9982,21452.0,0.556100278551532,0
C427,11136,V-Power Diesel,56,230,231,1,4415,17419.5,0.3964619252873563,1
C428,6226,V-Power Diesel,121,524,407,4,1894,12282.0,0.30420815933183426,1
C429,3873,FuelSave,368,510,489,2,3479,3537.0,0.8982700748773561,1
C430,12661,V-Power Diesel,392,461,72,0,4851,20450.0,0.3831450912250217,1
C431,2582,V-Power Diesel,100,920,170,4,2344,2185.0,0.9078233927188226,1
C432,16781,V-Power Diesel,319,848,92,4,11351,15234.0,0.6764197604433586,0
C433,15805,V-Power,228,783,297,2,7631,21943.0,0.4828218918063904,0
C434,10317,V-Power Diesel,202,219,74,1,3577,17445.0,0.34670931472327227,1
C435,11761,V-Power Sans Plomb,84,615,477,3,7491,12151.0,0.6369356347249383,0
C436,917,V-Power,58,936,453,0,836,1649.5,0.9116684841875682,1
C437,9308,V-Power Diesel,208,81,359,2,6749,7245.5,0.7250752041254834,0
C438,3767,V-Power,15,131,282,3,1324,6835.5,0.35147332094504913,1
C439,17709,V-Power Diesel,388,39,61,3,16376,4120.5,0.9247275396690948,1
C440,6245,FuelSave,43,247,370,4,2806,18255.0,0.4493194555644516,0
C441,11838,FuelSave,45,50,201,0,6641,26281.0,0.5609900321000169,0
C442,912,FuelSave,253,976,13,0,604,2782.0,0.6622807017543859,0
C443,8043,V-Power Diesel,393,182,470,0,2713,14370.0,0.3373119482780057,1
C444,8087,FuelSave,332,160,311,2,6430,9288.0,0.795103252133053,0
C445,1228,V-Power,494,637,1,2,543,3044.5,0.44218241042345274,0
C446,12157,FuelSave,57,294,324,4,11480,4460.0,0.9443119190589784,1
C447,6488,FuelSave,69,151,17,0,2502,20167.0,0.3856350184956843,1
C448,19388,FuelSave,228,338,360,3,12824,34046.0,0.6614400660202187,0
C449,3467,FuelSave,319,318,359,1,2906,3901.0,0.838188635708105,0
C450,15027,V-Power,207,233,320,4,8417,17685.0,0.5601251081386837,0
C451,19670,V-Power Sans Plomb,325,763,387,1,16028,10680.0,0.814844941535333,0
C452,16548,FuelSave,220,315,430,1,12956,19025.0,0.782934493594392,0
C453,18006,V-Power Diesel,382,365,428,4,14826,9525.0,0.8233922025991336,0
C454,18455,V-Power Sans Plomb,59,639,453,0,13987,12321.0,0.7578975887293417,0
C455,5573,FuelSave,280,353,448,2,4037,8961.0,0.7243854297505832,0
C456,5604,V-Power Sans Plomb,342,477,453,4,3462,7027.0,0.6177730192719486,0
C457,2643,V-Power Diesel,266,51,442,3,1149,4794.0,0.43473325766174803,0
C458,7857,V-Power Diesel,348,560,159,3,4121,10707.0,0.5245004454626447,0
C459,12543,FuelSave,340,478,42,4,5750,35225.0,0.4584230247947062,0
C460,3940,FuelSave,318,577,421,4,3049,6171.0,0.7738578680203045,0
C461,6144,V-Power Diesel,383,808,238,1,3787,7421.5,0.6163736979166666,0
C462,11018,V-Power,153,654,461,2,5895,14275.5,0.5350335814122346,0
C463,15052,V-Power Sans Plomb,40,503,156,0,11641,9226.5,0.7733855965984586,0
C464,3414,V-Power,308,56,68,3,2405,3254.5,0.7044522554188635,0
C465,14084,FuelSave,484,109,429,2,9075,26267.0,0.6443481965350752,0
C466,12644,V-Power,202,816,384,1,3934,23277.0,0.311135716545397,1
C467,14897,V-Power,229,698,94,2,13184,5503.5,0.8850104047794858,1
C468,9287,V-Power Sans Plomb,151,969,383,0,6790,7745.5,0.7311295359104124,0
C469,14691,FuelSave,336,261,389,4,7827,35706.0,0.5327751684704921,0
C470,1228,V-Power Sans Plomb,456,480,124,4,1158,1635.0,0.9429967426710097,1
C471,18249,V-Power Diesel,455,191,291,4,9646,22844.5,0.5285769083237438,0
C472,1198,V-Power Sans Plomb,93,918,63,1,881,1966.5,0.7353923205342237,0
C473,7686,V-Power Sans Plomb,390,425,224,0,2803,13246.5,0.36468904501691385,1
C474,15012,V-Power Diesel,127,580,346,2,12641,7180.5,0.8420596855848654,0
C475,14423,V-Power,228,679,329,3,11003,10086.0,0.7628787353532552,0
C476,17279,V-Power Sans Plomb,496,798,154,1,7405,26233.0,0.42855489322298745,0
C477,7900,V-Power Diesel,470,397,128,0,5818,6200.0,0.7364556962025316,0
C478,4671,FuelSave,72,709,28,3,1851,15209.0,0.39627488760436735,1
C479,4860,V-Power,82,96,81,4,4609,1286.5,0.9483539094650206,1
C480,3002,V-Power Diesel,235,556,461,0,1045,6144.5,0.34810126582278483,1
C481,17601,V-Power,191,607,216,2,10815,18179.0,0.6144537242202147,0
C482,19666,V-Power Diesel,455,11,453,1,18016,5144.0,0.916098850808502,1
C483,5986,V-Power Sans Plomb,367,166,287,0,4337,4942.5,0.7245238890745072,0
C484,8835,V-Power,45,492,129,4,4545,11791.0,0.5144312393887945,0
C485,4991,V-Power Sans Plomb,461,661,407,1,3588,5136.5,0.7188940092165899,0
C486,11630,V-Power Diesel,50,333,350,3,9025,7545.5,0.7760103181427344,0
C487,8151,V-Power Sans Plomb,219,290,227,4,5009,8991.0,0.6145258250521408,0
C488,1667,V-Power Sans Plomb,98,727,143,3,841,3333.0,0.504499100179964,0
C489,1562,V-Power Diesel,454,98,208,4,1469,1392.5,0.940460947503201,1
C490,19040,V-Power Sans Plomb,389,974,51,2,11562,20309.0,0.6072478991596638,0
C491,11674,V-Power Sans Plomb,285,780,281,1,4916,18341.0,0.4211067329107418,0
C492,5229,V-Power Sans Plomb,100,167,0,0,4086,3124.5,0.7814113597246127,0
C493,9848,FuelSave,143,493,151,3,4997,25342.0,0.507412672623883,0
C494,5834,FuelSave,234,532,27,3,2492,17803.0,0.4271511827219746,0
C495,9424,FuelSave,374,953,32,3,6480,16379.0,0.6876061120543294,0
C496,4830,V-Power,312,962,229,2,2214,8243.0,0.4583850931677019,0
C497,7301,V-Power Sans Plomb,448,711,297,2,4218,9363.5,0.5777290782084646,0
C498,5346,V-Power Sans Plomb,361,653,433,2,3754,5627.0,0.7022072577628133,0
C499,7231,V-Power Sans Plomb,316,753,138,4,5115,6897.0,0.7073710413497442,0
C500,15868,V-Power,272,190,61,2,7698,21148.0,0.48512730022687167,0
C501,17837,V-Power,446,235,255,1,11765,16216.0,0.659584010764142,0
C502,3039,V-Power Diesel,244,234,99,1,1465,4612.0,0.48206646923330043,0
C503,7556,V-Power Sans Plomb,247,905,334,4,5608,6756.0,0.7421916357861302,0
C504,12016,V-Power Diesel,262,96,302,3,7087,13282.5,0.5897969374167776,0
C505,11993,V-Power Diesel,162,583,133,2,4545,19698.0,0.3789710664554323,1
C506,2042,V-Power,120,183,9,2,935,3279.5,0.45788442703232124,0
C507,14464,FuelSave,196,771,329,2,12110,13266.0,0.8372511061946902,0
C508,18075,V-Power,346,566,48,3,11378,18002.5,0.6294882434301522,0
C509,6813,V-Power,29,114,391,1,2475,11479.0,0.3632760898282695,1
C510,19565,FuelSave,171,392,412,3,9700,50600.0,0.49578328648096087,0
C511,18424,FuelSave,105,700,300,1,11977,33440.0,0.6500759878419453,0
C512,14307,V-Power,482,64,267,3,10873,9698.0,0.7599776333263437,0
C513,10080,V-Power Sans Plomb,207,60,114,4,5637,11888.5,0.5592261904761905,0
C514,18249,V-Power Diesel,389,951,165,3,14108,12157.5,0.7730834566277605,0
C515,9191,V-Power Sans Plomb,463,214,310,0,6096,8724.5,0.6632575345446633,0
C516,7994,V-Power Diesel,55,503,76,3,6579,4471.5,0.8229922441831373,0
C517,4812,V-Power Sans Plomb,135,76,460,2,3723,3593.5,0.7736907730673317,0
C518,1824,FuelSave,467,476,307,1,1102,4960.0,0.6041666666666666,0
C519,3641,V-Power Sans Plomb,380,308,494,3,2672,3904.5,0.73386432298819,0
C520,2310,V-Power,222,43,79,1,1986,1254.0,0.8597402597402597,1
C521,7088,V-Power Diesel,19,311,83,0,6713,1350.5,0.9470936794582393,1
C522,19807,V-Power Diesel,456,349,145,0,6125,35155.0,0.3092341091533296,1
C523,5801,V-Power Sans Plomb,285,934,193,0,2372,9984.5,0.4088950181003275,0
C524,15985,FuelSave,445,22,80,3,13593,12807.0,0.8503597122302158,1
C525,12214,V-Power,332,660,319,2,5793,17563.5,0.47429179629932866,0
C526,5248,FuelSave,25,358,486,0,2388,15169.0,0.45503048780487804,0
C527,9935,V-Power,65,588,206,2,5765,11484.0,0.5802717664821339,0
C528,4209,V-Power,60,734,128,2,3794,2159.5,0.9014017581373248,1
C529,13616,V-Power,488,396,100,3,5697,21081.5,0.4184048178613396,0
C530,10076,V-Power Sans Plomb,444,314,452,0,4800,14400.0,0.4763795156808257,0
C531,10650,V-Power,44,765,446,0,8987,5412.5,0.843849765258216,0
C532,19956,V-Power,301,793,459,1,16190,11068.0,0.8112848266185608,0
C533,7030,V-Power,279,880,139,3,5002,6668.0,0.7115220483641537,0
C534,10688,V-Power Diesel,332,727,392,2,8443,7263.5,0.7899513473053892,0
C535,15183,V-Power Diesel,114,88,143,0,7283,20095.0,0.47968122241981165,0
C536,1004,V-Power Sans Plomb,15,686,40,3,732,1721.0,0.7290836653386454,0
C537,1714,V-Power Sans Plomb,337,249,496,1,1154,2582.0,0.6732788798133023,0
C538,2031,V-Power Diesel,143,643,149,1,1687,1895.0,0.8306253077301822,0
C539,1323,V-Power Diesel,321,84,397,2,413,3277.0,0.31216931216931215,1
C540,17812,V-Power,128,838,242,2,5740,31588.0,0.3222546597799236,1
C541,5529,V-Power Diesel,73,69,350,0,3550,5439.5,0.6420690902514017,0
C542,13928,V-Power Sans Plomb,24,325,48,0,11632,6137.0,0.8351522113727743,0
C543,17017,V-Power Sans Plomb,13,170,311,1,11239,15039.0,0.6604571898689545,0
C544,2605,V-Power,208,422,313,0,1391,3978.0,0.5339731285988484,0
C545,4127,FuelSave,465,926,245,3,3098,7081.0,0.7506663435909862,0
C546,13472,FuelSave,134,840,372,2,9484,21486.0,0.703978622327791,0
C547,2352,V-Power Diesel,20,1,261,1,756,4372.0,0.32142857142857145,1
C548,5410,V-Power,348,468,111,0,2512,8172.0,0.46432532347504624,0
C549,11503,V-Power Diesel,90,518,386,3,4508,18781.5,0.391897765800226,1
C550,14343,V-Power,48,512,488,0,11614,7870.5,0.8097329707871436,0
C551,12204,V-Power Diesel,387,646,335,4,7225,14215.5,0.5920190101606031,0
C552,16261,V-Power Sans Plomb,11,8,345,2,5342,27861.5,0.32851608142180677,1
C553,6690,V-Power Sans Plomb,21,472,293,1,5355,4223.5,0.8004484304932735,0
C554,18140,FuelSave,359,559,159,1,14155,21102.0,0.7803197353914002,0
C555,6145,FuelSave,161,822,280,1,3454,14818.0,0.5620829943043124,0
C556,10088,V-Power Diesel,409,716,389,1,3031,19256.5,0.3004559873116574,1
C557,12329,V-Power Sans Plomb,155,94,114,3,4104,21225.5,0.33287371238543273,1
C558,8553,V-Power Diesel,402,315,238,4,4010,12712.5,0.4688413422191044,0
C559,3830,V-Power Sans Plomb,158,121,459,2,3493,1780.5,0.9120104438642298,1
C560,19587,V-Power,269,325,289,2,6084,34840.5,0.31061418287639764,1
C561,9162,V-Power Sans Plomb,86,493,499,0,5247,10865.5,0.5726915520628684,0
C562,7614,FuelSave,336,589,96,0,2822,24981.0,0.37063304439190964,1
C563,13823,V-Power Sans Plomb,406,441,36,1,9395,12053.0,0.6796643275699921,0
C564,1853,V-Power Diesel,208,304,443,0,1556,1697.5,0.8397193739881273,0
C565,11475,V-Power,7,669,460,0,4789,17851.0,0.41734204793028323,0
C566,11523,FuelSave,165,533,134,1,6303,27032.0,0.5469929705805779,0
C567,1167,V-Power,9,243,227,1,589,2024.0,0.50471293916024,0
C568,9837,FuelSave,29,259,90,0,5064,24243.0,0.5147910948459896,0
C569,14159,FuelSave,262,92,57,2,10917,16821.0,0.7710290274736916,0
C570,4219,V-Power,257,65,95,2,1559,7267.0,0.36951884332780277,1
C571,19629,V-Power,494,541,147,0,12520,18954.5,0.6378317795099088,0
C572,7983,V-Power Sans Plomb,277,663,34,3,2985,13769.0,0.3739195791055994,1
C573,1039,V-Power Sans Plomb,132,335,76,4,894,1305.5,0.8604427333974976,1
C574,5464,FuelSave,450,536,209,2,3671,10360.0,0.6718521229868228,0
C575,5335,V-Power Sans Plomb,456,576,274,0,3641,5541.0,0.6824742268041237,0
C576,6542,V-Power Sans Plomb,196,971,328,1,5463,4292.5,0.8350657291348211,0
C577,15337,FuelSave,55,870,138,4,7643,39933.0,0.49833735411097346,0
C578,7812,V-Power Sans Plomb,275,783,51,2,6924,3529.0,0.8863287250384024,1
C579,5820,V-Power,476,822,184,3,2306,10567.0,0.39621993127147764,1
C580,13716,V-Power Diesel,197,154,307,4,11208,7328.0,0.8171478565179353,0
C581,3279,V-Power,323,348,140,0,1782,4553.5,0.5434583714547118,0
C582,17808,V-Power Diesel,483,123,75,3,6466,29336.0,0.3630952380952381,1
C583,2081,V-Power,184,374,409,3,1410,2944.5,0.6775588659298414,0
C584,13177,V-Power Diesel,20,476,181,4,9901,9267.0,0.7513849889959778,0
C585,6213,V-Power Diesel,16,67,348,2,5162,3258.5,0.8308385643006599,0
C586,17139,V-Power Sans Plomb,78,955,272,1,5910,29477.5,0.3448275862068966,1
C587,5304,FuelSave,26,613,6,0,1621,19060.0,0.3056184012066365,1
C588,18722,V-Power,166,378,146,1,7612,28565.0,0.40658049353701525,0
C589,10636,V-Power Sans Plomb,338,441,133,0,5760,13102.0,0.5415569763068823,0
C590,509,V-Power,234,479,330,3,321,1813.0,0.630648330058939,0
C591,19755,V-Power,450,952,169,3,5969,36336.0,0.30215135408757277,1
C592,5624,V-Power Diesel,475,943,391,0,2565,9456.5,0.4560810810810811,0
C593,1515,V-Power Diesel,110,364,487,3,758,3153.5,0.5003300330033004,0
C594,2693,FuelSave,213,363,103,4,1365,7719.0,0.506869662086892,0
C595,8915,V-Power Diesel,370,552,359,4,5449,10346.0,0.6112170499158721,0
C596,14050,V-Power,368,707,463,1,5090,24038.0,0.3622775800711744,1
C597,15012,V-Power Diesel,197,161,461,2,11966,8634.0,0.7970956568078871,0
C598,4658,V-Power Sans Plomb,478,161,157,2,2593,6158.5,0.5566766852726492,0
C599,7470,V-Power Sans Plomb,196,897,226,1,3674,10909.0,0.49183400267737615,0
C600,7438,V-Power Diesel,12,219,167,1,2481,12890.5,0.3335574079053509,1
C601,14272,FuelSave,112,494,385,4,8621,29646.0,0.6040498878923767,0
C602,18517,V-Power Diesel,97,512,485,0,16676,5696.5,0.9005778473834855,1
C603,10844,V-Power Sans Plomb,305,505,379,4,5917,13906.5,0.5456473625968278,0
C604,7766,V-Power,137,86,67,2,6458,3760.0,0.8315735256245171,0
C605,9202,V-Power,55,741,303,2,5077,11611.5,0.5517278852423386,0
C606,884,V-Power,103,804,410,1,788,1657.0,0.8914027149321267,1
C607,904,V-Power Sans Plomb,231,850,106,4,447,2729.5,0.4944690265486726,0
C608,8675,V-Power Sans Plomb,497,698,397,1,4124,13069.5,0.4753890489913545,0
C609,15658,V-Power,171,986,305,4,12894,8772.0,0.823476816962575,0
C610,13263,FuelSave,27,426,260,3,8429,25183.0,0.6355274070723064,0
C611,18884,FuelSave,468,626,466,4,14912,21820.0,0.7896632069476806,0
C612,10360,V-Power,292,442,276,3,9389,3737.5,0.9062741312741313,1
C613,6489,V-Power,291,843,104,4,2697,11118.0,0.41562644475265836,0
C614,15606,V-Power Sans Plomb,439,320,303,0,8235,19489.5,0.527681660899654,0
C615,18344,V-Power Diesel,91,12,482,2,8883,24437.5,0.48424552987352815,0
C616,4136,V-Power Sans Plomb,204,366,415,1,2172,5995.0,0.5251450676982592,0
C617,11416,V-Power Diesel,312,256,128,0,4300,18486.0,0.3766643307638402,1
C618,5309,V-Power Diesel,35,172,370,2,2465,7887.0,0.46430589564889807,0
C619,13956,V-Power Diesel,128,73,488,3,8145,15516.5,0.5836199484092863,0
C620,15944,V-Power Diesel,170,141,62,1,6019,25285.5,0.377508780732564,1
C621,6497,V-Power,392,935,55,2,5707,3557.0,0.8784054178851778,1
C622,2548,V-Power Diesel,496,917,240,1,2146,2758.0,0.8422291993720565,0
C623,12838,V-Power Diesel,467,638,266,0,8120,13166.0,0.6324972737186477,0
C624,17600,V-Power Diesel,362,429,9,2,5961,30097.5,0.3386931818181818,1
C625,5044,V-Power Sans Plomb,361,100,208,1,2155,7991.5,0.42724028548770815,0
C626,5476,V-Power Sans Plomb,464,211,102,3,4552,3387.0,0.831263696128561,0
C627,13275,V-Power Sans Plomb,194,759,357,3,10001,9795.0,0.7533709981167608,0
C628,10515,FuelSave,370,249,290,4,8801,9879.0,0.8369947693770804,0
C629,3919,V-Power Sans Plomb,31,46,30,4,1290,7079.5,0.329165603470273,1
C630,14930,FuelSave,118,698,387,1,7400,38953.0,0.4956463496316142,0
C631,7739,V-Power Sans Plomb,379,859,115,3,3572,12070.5,0.4615583408709136,0
C632,14989,FuelSave,482,395,456,2,11007,21443.0,0.7343385149109347,0
C633,17133,V-Power Sans Plomb,69,824,155,2,7066,26415.5,0.4124204751065196,0
C634,10857,V-Power,313,463,217,0,3722,18830.5,0.3428203002671088,1
C635,17654,V-Power Sans Plomb,435,64,409,4,14052,10313.0,0.7959669196782598,0
C636,4863,FuelSave,197,913,437,3,3311,9607.0,0.6808554390294057,0
C637,10676,V-Power Diesel,344,707,11,0,5943,12894.5,0.5566691644810791,0
